               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,    train/theta_loss,   metrics/precision,      metrics/recall,    metrics/HBBmAP.5,metrics/HBBmAP.5:.95,        val/box_loss,        val/obj_loss,        val/cls_loss,      val/theta_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10044,            0.038287,            0.043571,             0.34965,           0.0029101,            0.014706,          0.00091889,           0.0003513,            0.097167,            0.034196,            0.044286,             0.34957,             0.00331,             0.00331,             0.07021
